Datum,S1_Lastfolge,S2_Kosten,S2_Kosten_TES_SOC_MWh,S2_Kosten_TES_charge_MW,S2_Kosten_TES_discharge_MW,S3_Kosten_Emissionen,S3_Kosten_Emissionen_TES_SOC_MWh,S3_Kosten_Emissionen_TES_charge_MW,S3_Kosten_Emissionen_TES_discharge_MW
2025-06-13 13:00:00,3.0338532923660315,3.4285714285714284,20.122136119375043,1.3815134767188901,0.0,2.0110627025210364,20.122136119375043,1.3815134767188901,0.0
2025-06-13 14:00:00,3.011396769564389,3.4285714285714284,21.507229646961513,1.460111306524638,0.0,2.0110627025210364,21.507229646961513,1.460111306524638,0.0
2025-06-13 15:00:00,3.029268945641651,3.4285714285714284,22.832759679738327,1.3975586902542219,0.0,2.0110627025210364,22.832759679738327,1.3975586902542219,0.0
2025-06-13 16:00:00,3.033846575439919,3.4285714285714284,24.142936540432625,1.3815369859602846,0.0,2.0110627025210364,24.142936540432625,1.3815369859602846,0.0
2025-06-13 17:00:00,3.011401196527001,2.0110627025210364,25.527613268326306,1.4600958121554974,0.0,2.0110627025210364,25.527613268326306,1.4600958121554974,0.0
2025-06-13 18:00:00,3.029271818765895,2.0110627025210364,26.85273170960287,1.3975486343193673,0.0,2.0110627025210364,26.85273170960287,1.3975486343193673,0.0
2025-06-13 19:00:00,3.0338398664999837,1.7795289752740258,26.85004643643191,0.0,0.0,0.7781013813634114,20.56003285470829,0.0,5.97551290263744
2025-06-13 20:00:00,3.011405620135999,0.7650424935872836,20.55797685142282,0.0,5.974915351347178,1.7663699447385073,20.55797685142282,0.0,0.0
2025-06-13 21:00:00,3.02927468637076,2.0110627025210364,21.8835827215549,1.39753859770234,0.0,2.0110627025210364,21.8835827215549,1.39753859770234,0.0
2025-06-13 22:00:00,3.0338331655314215,2.0110627025210364,23.193899087890774,1.3815839206400256,0.0,2.0110627025210364,23.193899087890774,1.3815839206400256,0.0
2025-06-13 23:00:00,3.0114100403954325,2.0110627025210364,24.578641313667173,1.4600648586159863,0.0,2.0110627025210364,24.578641313667173,1.4600648586159863,0.0
2025-06-14 00:00:00,3.029277548469018,2.0110627025210364,25.90383560087632,1.3975285803584345,0.0,2.0110627025210364,25.90383560087632,1.3975285803584345,0.0
2025-06-14 01:00:00,3.0338264725194684,2.0110627025210364,27.213772196189,1.3816073461818608,0.0,2.0110627025210364,27.213772196189,1.3816073461818608,0.0
2025-06-14 02:00:00,3.011414457309346,2.0110627025210364,28.598097748415807,1.4600493994172865,0.0,2.0110627025210364,28.598097748415807,1.4600493994172865,0.0
2025-06-14 03:00:00,3.029280405073411,2.0110627025210364,29.922880591771875,1.3975185822430625,0.0,2.0110627025210364,29.922880591771875,1.3975185822430625,0.0
2025-06-14 04:00:00,3.0338197874493966,2.0110627025210364,31.232437510443457,1.3816307439271132,0.0,2.0110627025210364,31.232437510443457,1.3816307439271132,0.0
2025-06-14 05:00:00,3.011418870881779,2.0110627025210364,32.6163465210105,1.4600339519137737,0.0,2.0110627025210364,32.6163465210105,1.4600339519137737,0.0
2025-06-14 06:00:00,3.029283256196637,2.0110627025210364,33.94071805950458,1.3975086033117705,0.0,2.0110627025210364,33.94071805950458,1.3975086033117705,0.0
2025-06-14 07:00:00,3.0338131103065145,2.0110627025210364,35.24989539592947,1.3816541139271994,0.0,2.0110627025210364,35.24989539592947,1.3816541139271994,0.0
2025-06-14 08:00:00,3.011423281116759,2.0110627025210364,36.63338799667666,1.4600185160913455,0.0,2.0110627025210364,36.63338799667666,1.4600185160913455,0.0
2025-06-14 09:00:00,3.0292861018513597,2.0110627025210364,37.95734836922122,1.3974986435202403,0.0,2.0110627025210364,37.95734836922122,1.3974986435202403,0.0
2025-06-14 10:00:00,3.03380644107617,3.4285714285714284,39.26614621780603,1.3816774562334029,0.0,2.0110627025210364,39.26614621780603,1.3816774562334029,0.0
2025-06-14 11:00:00,3.0114276880183124,3.4285714285714284,40.64922254052336,1.4600030919359064,0.0,2.0110627025210364,40.64922254052336,1.4600030919359064,0.0
2025-06-14 12:00:00,3.0292889420502056,3.4285714285714284,41.972771885952376,1.3974887028242797,0.0,3.4285714285714284,41.972771885952376,1.3974887028242797,0.0
2025-06-14 13:00:00,3.0337997797437497,3.4285714285714284,43.28119034111581,1.3817007708968756,0.0,3.4285714285714284,43.28119034111581,1.3817007708968756,0.0
2025-06-14 14:00:00,3.0114320915904598,3.4285714285714284,44.663850517543416,1.4599876794333912,0.0,3.4285714285714284,44.663850517543416,1.4599876794333912,0.0
2025-06-14 15:00:00,3.0292917768057626,3.4285714285714284,45.9869889746125,1.3974787811798315,0.0,2.0110627025210364,45.9869889746125,1.3974787811798315,0.0
2025-06-14 16:00:00,3.033793126294673,3.4285714285714284,47.295028130785255,1.3817240579686452,0.0,2.0110627025210364,47.295028130785255,1.3817240579686452,0.0
2025-06-14 17:00:00,3.011436491837212,2.0110627025210364,48.677272292613445,1.459972278569758,0.0,2.0110627025210364,48.677272292613445,1.459972278569758,0.0
2025-06-14 18:00:00,3.029294606130583,2.0110627025210364,50.0,1.397468878542961,0.0,2.0110627025210364,50.0,1.397468878542961,0.0
2025-06-14 19:00:00,3.0337864807143986,0.10361207587584385,39.46868421052631,0.0,10.0,1.0870152460243694,45.645485543101145,0.0,4.13203873405391
2025-06-14 20:00:00,3.011440888762577,0.09050504646832547,28.938421552631574,0.0,10.0,0.09050504646832547,35.114605205073154,0.0,10.0
2025-06-14 21:00:00,3.0292974300371793,1.7768645639472584,28.93552771047631,0.0,0.0,1.7768645639472584,35.11109374455265,0.0,0.0
2025-06-14 22:00:00,3.033779842988421,0.6572229187549082,21.883598434773273,0.0,6.696583936785391,0.10360818245159369,24.581266845704505,0.0,10.0
2025-06-14 23:00:00,3.0114452823705564,2.0110627025210364,23.268354511047697,1.459941511703052,0.0,1.7663932090170207,24.578808719019936,0.0,0.0
2025-06-15 00:00:00,3.0293002485380316,2.0110627025210364,24.593604349207638,1.3974491301168896,0.0,2.0110627025210364,25.90392751175908,1.3974491301168896,0.0
2025-06-15 01:00:00,3.0337732131022745,2.0110627025210364,25.903849055207655,1.3817937541420395,0.0,2.0110627025210364,27.214041185442838,1.3817937541420395,0.0
2025-06-15 02:00:00,3.011449672665144,2.0110627025210364,27.28818850869053,1.4599261456719965,0.0,2.0110627025210364,28.598249619712693,1.4599261456719965,0.0
2025-06-15 03:00:00,3.0293030616455803,2.0110627025210364,28.61302700986811,1.3974392842404697,0.0,2.0110627025210364,29.92295711477917,1.3974392842404697,0.0
2025-06-15 04:00:00,3.0337665910415277,2.0110627025210364,29.922891791954044,1.3818169313546527,0.0,2.0110627025210364,31.23269090385461,1.3818169313546527,0.0
2025-06-15 05:00:00,3.0114540596503283,2.0110627025210364,31.30681475443751,1.4599107912238534,0.0,2.0110627025210364,32.61648288642689,1.4599107912238534,0.0
2025-06-15 06:00:00,3.0293058693722297,2.0110627025210364,32.6312420572994,1.3974294571971964,0.0,2.0110627025210364,33.940779222475584,1.3974294571971964,0.0
2025-06-15 07:00:00,3.0337599767917847,2.0110627025210364,33.940727010260986,1.381840081228754,0.0,2.0110627025210364,35.25013322172065,1.381840081228754,0.0
2025-06-15 08:00:00,3.011458443330091,2.0110627025210364,35.32423361348741,1.4598954483446818,0.0,2.0110627025210364,36.63350888432593,1.4598954483446818,0.0
2025-06-15 09:00:00,3.0293086717303486,2.0110627025210364,36.64824985662265,1.3974196489437798,0.0,2.0110627025210364,37.957394199934086,1.3974196489437798,0.0
2025-06-15 10:00:00,3.033753370338689,2.0110627025210364,37.95735507526084,1.3818632038145893,0.0,2.0110627025210364,39.26636850413795,1.3818632038145893,0.0
2025-06-15 11:00:00,3.0114628237084102,3.4285714285714284,39.34044545092286,1.459880117020564,0.0,2.0110627025210364,40.64932797845707,1.459880117020564,0.0
2025-06-15 12:00:00,3.0293114687322675,3.4285714285714284,40.66405077284298,1.3974098594370634,0.0,2.0110627025210364,41.97280241212444,1.3974098594370634,0.0
2025-06-15 13:00:00,3.0337467716679174,3.4285714285714284,41.97277635196987,1.3818862991622893,0.0,2.0110627025210364,43.2813971160874,1.3818862991622893,0.0
2025-06-15 14:00:00,3.0114672007892573,3.4285714285714284,43.35545063171039,1.4598647972376,0.0,2.0110627025210364,44.66394053375151,1.4598647972376,0.0
2025-06-15 15:00:00,3.0293142603902843,3.4285714285714284,44.67864517084952,1.3974000886340026,0.0,2.0110627025210364,45.987004223900435,1.3974000886340026,0.0
2025-06-15 16:00:00,3.0337401807651836,3.4285714285714284,45.9869912052882,1.381909367321855,0.0,2.0110627025210364,47.29521942243381,1.381909367321855,0.0
2025-06-15 17:00:00,3.0114715745765954,2.0110627025210364,47.36924952070049,1.4598494889819165,0.0,2.0110627025210364,48.67734691502439,1.4598494889819165,0.0
2025-06-15 18:00:00,3.0293170467166575,2.0110627025210364,48.692033415415544,1.3973903364916982,0.0,2.0110627025210364,50.0,1.3973903364916982,0.0
2025-06-15 19:00:00,3.033733597616241,2.0110627025210364,50.0,1.3819324083431574,0.0,1.7794666422023702,49.995,0.0,0.0
2025-06-15 20:00:00,3.011475945074383,1.766411194531194,49.995,0.0,0.0,1.7064454315409814,49.613352736406895,0.0,0.3578153754134501
2025-06-15 21:00:00,3.0293198277236106,0.10099211609900433,39.463684710526316,0.0,10.0,0.10099211609900433,39.08207561165957,0.0,10.0
2025-06-15 22:00:00,3.0337270222068744,0.10357719989635172,28.933422552581575,0.0,10.0,0.10357719989635172,28.55185161462472,0.0,10.0
2025-06-15 23:00:00,3.0114803122865736,2.0110627025210364,30.31735717197346,1.4598189069969933,0.0,1.7664137561629798,28.54899642946326,0.0,0.0
