timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;network_loss_MW;storage_SOC_MWh;j1_to_j2_m_dot;j1_to_j2_velocity;j1_to_j2_delta_p_total;j1_to_j2_Q_consumer;j2_to_j3_m_dot;j2_to_j3_velocity;j2_to_j3_delta_p_total;j2_to_j3_Q_consumer;j3_to_j4_m_dot;j3_to_j4_velocity;j3_to_j4_delta_p_total;j3_to_j4_Q_consumer;j3_to_j9_m_dot;j3_to_j9_velocity;j3_to_j9_delta_p_total;j3_to_j9_Q_consumer;j4_to_j5_m_dot;j4_to_j5_velocity;j4_to_j5_delta_p_total;j4_to_j5_Q_consumer;j5_to_j6_m_dot;j5_to_j6_velocity;j5_to_j6_delta_p_total;j5_to_j6_Q_consumer;j5_to_j7_m_dot;j5_to_j7_velocity;j5_to_j7_delta_p_total;j5_to_j7_Q_consumer;j7_to_j8_m_dot;j7_to_j8_velocity;j7_to_j8_delta_p_total;j7_to_j8_Q_consumer;j9_to_j10_m_dot;j9_to_j10_velocity;j9_to_j10_delta_p_total;j9_to_j10_Q_consumer;j10_to_j11_m_dot;j10_to_j11_velocity;j10_to_j11_delta_p_total;j10_to_j11_Q_consumer;j11_to_j12_m_dot;j11_to_j12_velocity;j11_to_j12_delta_p_total;j11_to_j12_Q_consumer;j12_to_j13_m_dot;j12_to_j13_velocity;j12_to_j13_delta_p_total;j12_to_j13_Q_consumer;j13_to_j14_m_dot;j13_to_j14_velocity;j13_to_j14_delta_p_total;j13_to_j14_Q_consumer;j13_to_j15_m_dot;j13_to_j15_velocity;j13_to_j15_delta_p_total;j13_to_j15_Q_consumer;j_1_T_supply;j_1_T_return;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_2_m_dot_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_3_m_dot_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_4_m_dot_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_5_m_dot_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_7_m_dot_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_9_m_dot_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_10_m_dot_demand;j_11_T_supply;j_11_T_return;j_11_Q_demand;j_11_m_dot_demand;j_12_T_supply;j_12_T_return;j_12_Q_demand;j_12_m_dot_demand;j_13_T_supply;j_13_T_return;j_13_Q_demand;j_13_m_dot_demand;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand
11;9.623209898150595;5.000417630113731;115.62;0.058589999999999996;403.93279863100855;37.91690515269388;0.05463705642189034;0.017292047112247206;9.523209898150593;36.722447436497035;0.05291588077818745;0.008444023528434166;9.223209898150595;15.635526432505792;0.022530297144203574;0.003115892158240919;3.9270188187881545;20.29061585986001;0.029238133204848613;0.006998489330947807;5.09619107936244;9.351176407228998;0.013474748292755143;0.0017201806331176778;2.348641466439635;5.93998551418457;0.008559330524913788;0.0006829253078388661;1.4918867617425964;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;19.49431071572878;0.028090682775713353;0.002988370508054612;4.89619107936244;19.096158143663164;0.027516957561145722;0.0033664362973742108;4.7961910793624405;18.698005571597548;0.02694323234657809;0.0035828766418321933;4.69619107936244;17.5035478554007;0.0252220567028752;0.002951517273740715;4.39619107936244;6.241228885851191;0.0089934126586794;0.0008610714247671765;1.5675470469703852;0.9361843328776787;0.00134901189880191;8.969494007991425e-05;0.23513205704555776;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5783773523485192;6.284350025276793;100.0;40.0;0.6567547046970386;2.614885748913197;100.0;40.0;1.4918867617425964;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.5935119753464972;10.326134636671833;100.0;40.0;1.5675470469703852;100.0;40.0;0.23513205704555776
12;9.769098593975167;5.00050134109589;112.86;0.058589999999999996;413.651101186869;38.497764747472395;0.05547405665503979;0.017556948781781205;9.669098593975166;37.30330703127555;0.0537528810113369;0.0085775873954261;9.369098593975167;15.700335054728775;0.022623684311082373;0.0031288074047241565;3.9432961523456793;20.806666832415544;0.029981746271119263;0.007176481820214717;5.225802441629488;9.40788395167411;0.013556462063774094;0.0017306121783541395;2.3628841333024693;5.980490903073935;0.008617697504213038;0.0006875822476765721;1.5020600952160494;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;20.010361688284313;0.028834295841984;0.0030674782810621278;5.025802441629488;19.612209116218697;0.02826057062741637;0.003457410236332854;4.925802441629488;19.21405654415308;0.02768684541284874;0.003681761358091588;4.825802441629488;18.019598827956234;0.025965669769145844;0.003038535824048982;4.525802441629487;6.4032504414086535;0.009226880575876397;0.0008834247359881655;1.6082403808641974;0.9604875662112979;0.0013840320863814594;9.202340999876726e-05;0.2412360571296296;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5804120190432098;6.292451103054665;100.0;40.0;0.6608240380864198;2.6310879044689433;100.0;40.0;1.5020600952160494;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.6763260036356606;10.655860820336281;100.0;40.0;1.6082403808641974;100.0;40.0;0.2412360571296296
13;11.35653571452582;15.319768201667971;109.22;0.058589999999999996;461.1097360767503;44.818186472869165;0.06458158368104523;0.02043938419692655;11.25653571452582;43.62372875667232;0.06286040803734234;0.010030916176171651;10.95653571452582;16.305483336268306;0.023495683770662114;0.0032494030746660356;4.095285194737148;26.521940276272787;0.03821727383754498;0.009147751716433639;6.661250519788673;9.9373886980212;0.014319461590906368;0.0018280163733071957;2.4958745453950044;6.358708579036143;0.009162697166450377;0.000731066263280615;1.5970532467107175;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;25.725635132141555;0.03706982340840972;0.003943598234937204;6.461250519788673;25.32748256007594;0.036496098193842086;0.004464948183289192;6.361250519788673;24.929329988010323;0.035922372979274454;0.0047769113004354335;6.261250519788673;23.734872271813476;0.03420119733557156;0.006803855214629662;5.961250519788672;7.9161211452574864;0.011406879224825757;0.0010921480108875721;1.9882129868428702;1.1874181717886227;0.0017110318837238632;0.00011376541780078879;0.2982319480264305;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5994106493421434;6.368094638247107;100.0;40.0;0.698821298684287;2.782374974853826;100.0;40.0;1.5970532467107175;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.6748055849193726;14.63133295476737;100.0;40.0;1.9882129868428702;100.0;40.0;0.2982319480264305
14;9.559746543571373;7.970310351687335;111.42;0.058589999999999996;482.3183389610111;37.664224174117585;0.05427295115465888;0.017176811668628743;9.459746543571372;36.46976645792074;0.052551775510955995;0.008385921624088721;9.159746543571373;15.606860337589895;0.022488990211609584;0.00311017949735026;3.919819042389078;20.06660097619962;0.028915334870211157;0.006921223772125011;5.039927501182296;9.32609357417759;0.013438604726735403;0.0017155665608598386;2.342341662090443;5.922069204862134;0.008533513692042543;0.0006808654541523306;1.4873869014931735;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;19.27029583206839;0.027767884441075894;0.0029540302596889247;4.839927501182296;18.872143260002773;0.027194159226508266;0.003326945011753671;4.739927501182296;18.473990687937157;0.026620434011940634;0.003539951331375085;4.639927501182296;17.27953297174031;0.02489925836823774;0.002913743000538459;4.339927501182296;6.169563648561451;0.008890145327194423;0.0008511841270718064;1.549547605972694;0.9254345472842176;0.0013335217990791634;8.866501323664651e-05;0.23243214089590408;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5774773802986346;6.280766763412306;100.0;40.0;0.6549547605972694;2.607719225184223;100.0;40.0;1.4873869014931735;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.557947754313698;10.184534775894642;100.0;40.0;1.549547605972694;100.0;40.0;0.23243214089590408
15;9.970081756579837;5.000616665301402;114.23;0.058589999999999996;491.83786895836414;39.29798437880171;0.05662714773593824;0.017921889841959176;9.870081756579836;38.103526662604864;0.05490597209223535;0.00876159129131415;9.570081756579837;15.787107923173421;0.022748721259377783;0.0031460997486373516;3.9650900259842365;21.520113595300213;0.03100980040372231;0.007422558607273957;5.404991730595602;9.483810211563174;0.013665869393532577;0.001744579071514797;2.381953772736207;6.034723945851838;0.008695845596897669;0.0006938174678375799;1.5156812662401478;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;20.72380845116898;0.029862349974587046;0.003176845741977345;5.2049917305956015;20.325655879103365;0.029288624760019415;0.003583182816385354;5.104991730595601;19.92750330703775;0.028714899545451783;0.00381847068423561;5.004991730595601;18.733045590840902;0.02699372390174889;0.0031588400310557214;4.704991730595601;6.620182612520272;0.009539472946614929;0.0009133537927610038;1.6627250649605914;0.9930273918780407;0.0014309209419922394;9.514102007927124e-05;0.2494087597440887;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5831362532480295;6.303297711610247;100.0;40.0;0.6662725064960592;2.652781121580105;100.0;40.0;1.5156812662401478;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.792857905890921;11.119835586442592;100.0;40.0;1.6627250649605914;100.0;40.0;0.2494087597440887
16;11.397920706809785;5.0014359597656926;118.21;0.058589999999999996;499.9999999999991;44.98296188409693;0.06481901981682521;0.020514530207984574;11.297920706809785;43.788504167900086;0.06309784417312232;0.010068804921242923;10.997920706809785;16.318837777778953;0.023514927096860854;0.0032520643857360744;4.0986392962669616;26.6733612459899;0.03843546664712621;0.009199978718727016;6.699281410542823;9.949073834343015;0.014336299501330264;0.001830165893786842;2.4988093842335917;6.367055104980296;0.00917472424532459;0.0007320258706376001;1.599149560166851;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;25.877056101858667;0.037288016217990945;0.003966810235956483;6.499281410542823;25.47890352979305;0.03671429100342331;0.004491641984461363;6.399281410542822;25.080750957727435;0.03614056578885568;0.004805926301709533;6.2992814105428225;23.886293241530588;0.03441939014515279;0.004027800974432773;5.999281410542823;7.9495072490341;0.011454987540322606;0.0010967541262011003;1.9965982406674043;1.192426087355115;0.0017182481310483908;0.00011424522147928131;0.29948973610011065;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.59982991203337;6.369763943435938;100.0;40.0;0.6996598240667404;2.7857135852314876;100.0;40.0;1.599149560166851;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.703193433775308;14.744359905141375;100.0;40.0;1.9965982406674043;100.0;40.0;0.29948973610011065
17;9.532064120100687;0.005412121527466656;120.56;0.058589999999999996;489.9598377683141;37.55400589305895;0.05411413011120417;0.01712654649796089;9.432064120100685;36.359548176862106;0.05239295446750128;0.008360577840558714;9.132064120100686;15.594267018013362;0.022470843637951446;0.003107669864823071;3.916656104244236;19.968976014717516;0.028774660400414574;0.006887551691588594;5.015408015856451;9.315074419548122;0.01342272647478453;0.0017135395499724934;2.339574091213706;5.9141983801268;0.008522172083506207;0.0006799605385776229;1.4854100651526472;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;19.172670870586284;0.02762720997127931;0.0029390648905616287;4.815408015856451;18.77451829852067;0.02705348475671168;0.0033097348372572804;4.715408015856451;18.376365726455052;0.026479759542144047;0.003521244619965964;4.615408015856451;17.181908010258205;0.024758583898441155;0.002897281094498433;4.315408015856451;6.138080349620117;0.00884477889304908;0.0008468405323132097;1.5416402606105886;0.9207120524430176;0.001326716833957362;8.82125554492927e-05;0.23124603909158828;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5770820130305294;6.279192598465239;100.0;40.0;0.6541640260610588;2.6045708952900894;100.0;40.0;1.4854100651526472;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.542521716154274;10.12311560819507;100.0;40.0;1.5416402606105886;100.0;40.0;0.23124603909158828
18;10.116333688521102;5.168729352149834;125.53;0.058589999999999996;500.0000000000004;39.880290207521504;0.05746623194627756;0.003209550188488906;10.016333688521101;38.68583249132466;0.055745056302574675;0.00889548770785766;9.716333688521102;15.848404775794368;0.022837048077762566;0.003158315159690566;3.9804853434885135;22.041122571399068;0.03176055779567686;0.00760226117449712;5.53584834503259;9.537444957606501;0.013743155359619258;0.0017544453650577775;2.395424675552449;6.073034478739929;0.008751049858388156;0.0006982220631692677;1.5253033396803206;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.244817427267837;0.030613107366541596;0.0032567135496320847;5.3358483450325895;20.84666485520222;0.030039382151973965;0.0036750307951883047;5.23584834503259;20.448512283136605;0.029465656937406333;0.003918305443804034;5.135848345032589;19.254054566939757;0.02774448129370344;0.0032466946194759346;4.8358483450325895;6.773424744072634;0.009760289992576877;0.000934495850353105;1.7012133587212828;1.016013711610895;0.0014640434988865312;9.734331774511511e-05;0.2551820038081924;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5850606679360641;6.3109598181878654;100.0;40.0;0.6701213358721283;2.668105334735341;100.0;40.0;1.5253033396803206;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.879452982503115;11.46461611125623;100.0;40.0;1.7012133587212828;100.0;40.0;0.2551820038081924
19;11.413294986331584;0.00020215969503879406;130.71;0.058589999999999996;487.97959475123105;45.044174973449536;0.0649072259349999;0.0036251376187100993;11.313294986331584;43.84971725725269;0.06318605029129701;0.010082880365632499;11.013294986331585;16.323768691035834;0.02352203238630214;0.003253047032148167;4.09987774444056;26.729643422085626;0.0385165674758596;0.009219391151136607;6.713417241891026;9.953388383442785;0.014342516629591389;0.0018309595697350708;2.49989302638549;6.370136925765846;0.009179165051225392;0.000732380190257345;1.5999235902753497;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;25.933338277954395;0.03736911704672434;0.0039754379836940785;6.513417241891026;25.53518570588878;0.03679539183215671;0.004501563894359598;6.413417241891025;25.137033133823163;0.03622166661758908;0.004816710986381527;6.313417241891026;23.942575417626315;0.03450049097388618;0.004037291496944128;6.013417241891025;7.961834532176296;0.01147275076392581;0.0010984548603758754;1.9996943611013986;1.1942751798264444;0.0017209126145888713;0.0001144223812891537;0.29995415416520976;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.59998471805507;6.370380307593048;100.0;40.0;0.6999694361101398;2.7869463135457075;100.0;40.0;1.5999235902753497;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.7137687266244166;14.786465705623574;100.0;40.0;1.9996943611013986;100.0;40.0;0.29995415416520976
20;9.523296047173575;5.5411475226450575;130.8;0.058589999999999996;500.00000000000813;37.519095585179066;0.054063825465989646;0.0030195221669834646;9.423296047173574;36.32463786898222;0.05234264982228676;0.008352550503556396;9.123296047173575;15.590266961204328;0.0224650796830958;0.0031068727221302693;3.915651449976079;19.938065763646662;0.028730119710055697;0.006876890356130353;5.007644597197496;9.31157436984022;0.013417683014285843;0.0017128957039513842;2.3386950187290694;5.911698344621156;0.00851856961172143;0.0006796731073181992;1.4847821562350494;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;19.14176061951543;0.027582669280920433;0.0029343265192468544;4.807644597197496;18.743608047449815;0.0270089440663528;0.0033042857102452902;4.707644597197495;18.3454554753842;0.026435218851785174;0.0035153216558224966;4.6076445971974955;17.15099775918735;0.02471404320808228;0.0028920688860521815;4.307644597197495;6.128080207597539;0.008830369005909973;0.0008454608622679761;1.5391286249401979;0.9192120311396308;0.001324555350886496;8.806883981958086e-05;0.23086929374102966;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.57695643124701;6.27869259136411;100.0;40.0;0.6539128624940198;2.6035708810878315;100.0;40.0;1.4847821562350494;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.5376466785162686;10.103705520450184;100.0;40.0;1.5391286249401979;100.0;40.0;0.23086929374102966
21;10.227344180395791;0.00018096768626095917;133.94;0.058589999999999996;489.2279640206471;40.32228133618327;0.05810312712897821;0.0032451214619908042;10.127344180395792;39.12782361998643;0.05638195148527532;0.008997119917863082;9.82734418039579;15.893886811470205;0.02290258624706715;0.003167378949062477;3.9919086115688565;22.437631664384995;0.03233191480907291;0.007739022161746175;5.635435568826935;9.577241738822861;0.013800501257760774;0.0017617661180120137;2.40542003512275;6.101460751037329;0.008792011214203524;0.0007014902564524087;1.5324428822305354;0.7963051441312311;0.0011474504291352613;0.00022826939388116373;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.641326520253763;0.03118446437993765;0.0033174962106316645;5.435435568826935;21.243173948188147;0.030610739165370018;0.003744930855337822;5.335435568826935;20.84502137612253;0.03003701395080239;0.003994283770053509;5.235435568826935;19.650563659925684;0.028315838307099495;0.003313555546575473;4.935435568826935;6.887129833262228;0.00992413541583834;0.0009501831781121813;1.7297715289221411;1.0330694749893343;0.001488620312375751;9.89774143866856e-05;0.2594657293383212;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.586488576446107;6.3166450726473435;100.0;40.0;0.6729771528922142;2.6794758436543007;100.0;40.0;1.5324428822305354;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.946198310566472;11.73036435167412;100.0;40.0;1.7297715289221411;100.0;40.0;0.2594657293383212
22;11.413451794255987;5.685089456402677;142.48;0.058589999999999996;499.99999999999994;45.04479930823375;0.06490812558160063;0.0036251878649298224;11.313451794255988;43.850341592036905;0.06318694993789774;0.010083023926260277;11.013451794255989;16.323818899172522;0.023522104734632943;0.0032530570377683845;4.0998903547161705;26.73021754873315;0.038517394774129535;0.009219589174658665;6.713561439539818;9.953432315562388;0.014342579934380843;0.0018309676511975544;2.4999040603766494;6.370168305851276;0.009179210268932144;0.0007323837980530966;1.5999314716976065;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;25.93391240460192;0.03736994434499427;0.003975525994148327;6.513561439539818;25.535759832536304;0.03679621913042664;0.004501665106381983;6.4135614395398175;25.137607260470688;0.036222493915859015;0.004816820999449337;6.313561439539818;23.94314954427384;0.03450131827215612;0.004037388308443801;6.013561439539817;7.9619600525180205;0.011472931634752827;0.0010984721777954833;1.999725886790426;1.1942940078777031;0.001720939745212924;0.00011442418518702954;0.2999588830185639;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5999862943395213;6.370386583610134;100.0;40.0;0.6999725886790427;2.78695886557988;100.0;40.0;1.5999314716976065;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.713876669730828;14.786895483878117;100.0;40.0;1.999725886790426;100.0;40.0;0.2999588830185639
23;9.525168542959504;0.00016842035843308493;143.23;0.058589999999999996;489.9670962705689;37.52655097531256;0.05407456844645524;0.00302012217387117;9.425168542959502;36.332093259115716;0.05235339280275235;0.008354264808949841;9.125168542959504;15.591121662001264;0.0224663112798065;0.0031070430493349405;3.915866116628237;19.94466645298322;0.028739631093810582;0.006879167017135512;5.009302426331265;9.312322233037536;0.013418760661407705;0.0017130332759243876;2.3388828520497076;5.912232532619239;0.008519339359665616;0.0006797345233775757;1.484916322892648;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;19.14836130885199;0.027592180664675323;0.002935338368582481;4.809302426331265;18.750208736786373;0.02701845545010769;0.00330544933698126;4.7093024263312655;18.352056164720757;0.02644473023554006;0.0035165864674920294;4.609302426331265;17.15759844852391;0.024723554591837164;0.0028931819203213706;4.309302426331265;6.130216959589873;0.00883344799768672;0.0008457556593529836;1.5396652915705926;0.919532543938481;0.0013250171996530078;8.809954784926915e-05;0.23094979373558888;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5769832645785296;6.278799428963727;100.0;40.0;0.6539665291570593;2.6037845562870654;100.0;40.0;1.484916322892648;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.5386873410250845;10.10784894499556;100.0;40.0;1.5396652915705926;100.0;40.0;0.23094979373558888
24;10.314301988368674;4.995135730628621;151.12;0.058589999999999996;499.1588521718656;40.66850608523918;0.058602025999353935;0.003272985494644768;10.214301988368673;39.474048369042336;0.05688085035565105;0.009076731439731549;9.914301988368672;15.928882995198364;0.02295301463665238;0.0031743530880476685;4.000698253074021;22.748860229712744;0.032780385289863406;0.007846368819382199;5.713603735294653;9.607863399585;0.013844626098647849;0.0017673990764231296;2.4131109714397687;6.123333365867428;0.00882352895769429;0.0007040049700287997;1.537936408171263;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.952555085581512;0.03163293486072814;0.003365205836247675;5.5136037352946525;21.554402513515896;0.031059209646160515;0.0037997969247962333;5.413603735294652;21.15624994145028;0.030485484431592883;0.004053920802073522;5.313603735294652;19.961792225253433;0.028764308787889988;0.003366036134753084;5.013603735294652;6.974620292582624;0.010050206389801412;0.0009622538032788585;1.7517456326850518;1.0461930438873936;0.001507530958470212;0.00010023477117488113;0.2627618449027578;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5875872816342524;6.321019595613364;100.0;40.0;0.6751745632685052;2.6882248895863405;100.0;40.0;1.537936408171263;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.9990962577068436;11.94097888878342;100.0;40.0;1.7517456326850518;100.0;40.0;0.2627618449027578
25;11.404535350759287;0.0002020031670583094;158.09;0.058589999999999996;487.14775170690183;45.00929825911485;0.06485696969701737;0.0036223307543546933;11.304535350759286;43.814840542918006;0.06313579405331449;0.01007486075318848;11.004535350759285;16.32096125892187;0.023517986965764952;0.0032524875590951518;4.099172629790816;26.69757413986491;0.03847035665841427;0.009208330051216183;6.70536272096847;9.950931880343067;0.014338976886621349;0.0018305076876537893;2.4992760510669645;6.368382280694619;0.00917663666338965;0.0012447033772150856;1.5994828936192604;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;25.901268995733677;0.037322906229279015;0.003970521939285001;6.50536272096847;25.50311642366806;0.036749181014711384;0.0044959104432891585;6.40536272096847;25.104963851602445;0.03617545580014375;0.004810565930870181;6.30536272096847;23.910506135405598;0.03445428015644086;0.004031883848094143;6.00536272096847;7.9548159518913915;0.01146263721258285;0.0010974865416302727;1.9979315744770418;1.1932223927837087;0.0017193955818874274;0.00011432151475315344;0.29968973617155625;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5998965787238522;6.370029378578803;100.0;40.0;0.6997931574477042;2.786244455517217;100.0;40.0;1.5994828936192604;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.7077414103198723;14.762467790730499;100.0;40.0;1.9979315744770418;100.0;40.0;0.29968973617155625
